invoice_id,customer_id,invoice_dt,due_dt,amount_usd,status
f38576d7-13ef-4c83-b23d-8b1aa8f36259,3fc3a117-f0fb-4a82-a445-685794a92e86,2025-06-08,2024-09-16,109.12,Open
6eb0cbcb-2968-40c0-b495-4ea12b7a5456,464b81bf-78a2-490f-8b04-737e379c89f1,2024-06-05,2024-06-21,63.26,Late
2f973c32-945e-4ca2-96d2-e71216091766,1ebbe4c7-a57d-43be-ab1f-555762287298,2024-09-06,2024-04-06,162.24,Paid
c1a71501-92ab-4a2e-8c63-891f74796316,4424585b-4209-4869-a0c3-f0990f961543,2025-06-26,2024-05-09,371.45,Paid
34c1e413-5681-4a23-a6de-63330d3e3c2c,f60fbd99-6e50-4b5c-9c2b-f1c0a6116bf2,2024-05-09,2025-01-19,132.59,Late
85d8a4aa-6d88-483d-ab67-01a913c56b6e,9432182e-72bc-4341-ad2b-5f7b855c1ff5,2024-09-20,2024-06-28,662.52,Open
c36d817f-6afb-481c-839b-70d05a29a89a,577766e1-02cb-4e5b-9332-a4374baf595e,2024-02-23,2025-05-06,206.69,Paid
676e0afc-b360-4893-b100-dff69d7ebc60,05fbc782-97d9-419d-b3ed-f6344d484527,2024-12-21,2025-06-28,201.86,Open
931e755d-2bfb-425b-af7b-b8237ae3d1e0,e231c601-31ba-4f87-89e6-c5b9c76e6018,2024-02-27,2024-06-03,289.83,Open
b52b4880-86d7-406a-9d8d-34f9e8cbd198,3be1f57f-35a7-4b88-babd-92ab2de5b530,2025-02-05,2024-08-05,421.01,Paid
156690c8-3ce0-491c-89dd-a4e6563e25eb,a5b0b2e0-64c6-42e2-ae7b-fa8e7b6c56c4,2025-09-01,2024-06-16,342.1,Late
7ff2837c-ecd8-4c1b-a068-8fd7b1783ef5,05a49e2d-fb61-4deb-887f-9eb0929ad2d3,2025-07-17,2025-02-14,271.19,Paid
2c2d7a29-4766-4db9-98df-1e4210a44b10,62e62250-ea6f-4b60-876f-3eee8efdfa16,2025-05-22,2024-09-23,32.27,Late
e505d87e-b493-4889-b829-8ccb22fe9f0b,f92ba022-5012-4690-a9ff-c4d621d56119,2025-05-06,2025-05-07,47.56,Open
db8986b0-5c05-4a04-bdd5-588bd29d0271,1343b18f-8b42-4c5f-a934-b48ccf4fa8b3,2024-03-15,2025-04-28,98.18,Paid
9e7cc770-ea62-4439-806f-6641acbc9302,87a7f102-320e-4052-94e8-24ee530d267a,2025-06-18,2025-05-03,102.91,Paid
931ae346-2c65-4988-a130-c3ec58735b04,db5f0a78-154d-4a1b-b5c2-8f510beb8771,2025-02-11,2024-04-17,390.76,Disputed
5484777a-1ece-42c3-9bac-b5cdf3b72e9c,78a354db-8e6a-4fec-a3ae-3fe6710330f5,2024-02-29,2025-03-30,229.25,Open
3f0dd4c8-353e-42d2-903d-24dfed3c4d90,716faa49-1340-49e5-80b3-5e48eea34ea8,2025-05-16,2025-07-30,401.95,Open
c0727fb1-dca5-4167-b8b9-2757e12ba7cc,b4d6523b-64a5-42ef-ad2f-0b6749ac4d7f,2025-09-09,2024-03-13,172.4,Open
2ac85d38-b5c0-4fc6-a855-9adb326800fa,02f1177b-c6a0-4a50-8cd7-d87fe0906661,2024-08-17,2025-01-09,201.4,Paid
6cbaa90f-3859-48da-b23a-e2e36d926d0d,ae82bc0c-434c-4b90-be16-efa97ad6c5e8,2025-04-06,2025-01-05,342.3,Open
26dae9e7-bd53-4ca3-ba38-6aba123530e6,1d6dc174-eefd-4d47-97d9-1d5e50da0460,2025-06-25,2024-04-14,206.66,Open
63ace8c8-1b9b-44a0-9227-228f83a27a2a,a11645a8-2d7f-42f4-9153-1ccaca705d16,2024-03-23,2025-10-02,82.04,Open
c301394b-4d3c-4642-affc-b3f12f6357d8,ac197b7d-0466-4440-a41e-60a27e314c52,2024-08-30,2024-06-01,353.68,Open
3a45f40d-3692-469a-8d44-04b3c206aee5,6bea2fd4-e792-4051-be6b-05b14bc949dd,2025-05-20,2025-07-16,106.24,Open
00dd3ccd-5b30-4bb5-9ec8-8ad3a6f4576a,b8d61d7a-0990-4b30-b3ae-d73663f53a79,2025-01-07,2024-10-02,210.29,Paid
dff3f69d-6c79-42ea-a6c6-845ff33a98fe,966286f1-2209-43f1-9a8c-3ac17def2d49,2024-12-13,2025-06-13,85.98,Late
0ac9f936-62c8-42aa-9a11-b9cea22ed521,9c9a7266-7f79-4bfb-a7b7-28d046402925,2025-06-23,2025-03-14,271.97,Open
c6794d6a-7f60-488b-bf2c-14978b111319,fdc6c6d2-ae1c-47c0-bb0f-58678bf13fd3,2025-06-28,2025-07-21,127.02,Paid
debbee57-269b-4c7a-829d-8c567c4bfed6,8b9262e3-dd22-4084-877d-5cc9a1a11ec4,2024-12-22,2024-06-01,141.63,Paid
b775d0f9-c22a-4e73-81a6-64e47642b749,62be4339-e8e3-42b1-a5d2-6554b3151e90,2024-03-02,2024-01-20,122.82,Open
02b2dc5e-c3cd-4785-b755-3e419cb2a68b,aaa0531e-77aa-46e8-b141-1f1f4cd54f89,2025-02-28,2025-03-12,146.66,Open
34f49e2b-fb3d-416b-90be-081c5f7c9807,d6c651a8-1340-4f6d-80a4-457028197033,2024-02-07,2025-10-04,43.94,Open
b5d89b8f-e849-44dd-818e-239c8bae32e2,e2bcfacc-a775-4db9-bc80-cae3679bc8be,2025-09-03,2025-08-07,98.02,Open
575827e4-8ffe-40f8-a9e3-bc5f0bafdf05,e0830446-5c4c-48e5-ab47-3af214da6133,2025-02-13,2024-09-21,75.28,Open
dde18333-992e-4fb1-9b90-697541a6c3e2,347a83db-0f42-4b9e-8671-0423346e7fd4,2024-03-09,2025-07-12,242.63,Paid
f3500af8-ed83-4222-b334-fc1f550430d8,c359a143-76be-4c0c-a49a-4ebd9720670c,2025-04-02,2025-04-23,573.39,Open
cee259dd-3c64-4c15-b0f1-8a6e4b69e6c7,e589fbbe-ad26-4e31-b6ee-6083b0ec9b84,2025-03-07,2025-01-10,88.54,Paid
4a4df3dc-6087-49b5-87fc-f0eed387dfe3,f59f2c2b-8286-4c9e-8b2c-629b63484b87,2025-01-15,2024-12-23,379.06,Paid
51e48fd7-49a6-4c99-b500-44726144fff4,92428a3f-2116-4ece-87a2-d990a61b550b,2024-06-16,2024-08-19,154.69,Paid
61a8071b-4c61-4f60-8ce0-789d5c7bd53a,4392083f-fff8-4cc8-8e5d-23b88f4ab90c,2024-06-17,2025-02-27,139.8,Paid
8cfd8339-29c6-4a82-bf51-06840102989f,5f6665bd-aee2-44e7-a075-27938f33b129,2024-04-04,2024-12-20,229.87,Paid
3f841a29-5989-4074-8e12-c7f360c04721,5939b9ba-9ae2-48d2-8e91-9b66228a813a,2024-10-08,2024-02-04,368.38,Paid
410ae39f-0a4c-4d0e-b62a-f259b839f8b2,c32d8cbf-2c2d-4a0f-96ae-985a60d8f9ac,2025-04-22,2024-01-25,154.64,Open
a3e99ce3-dd73-4dd0-a178-5140e5505b16,43d70edb-fb7d-4e8f-9568-7ba18c1816a3,2024-07-10,2024-05-14,199.21,Paid
e917b9a7-12d3-4e46-bbb8-f24efeea9c80,a1f12fba-c593-4996-b462-6beed522b59e,2024-05-05,2024-09-10,157.03,Open
3286aadc-7ac9-4c22-9b99-3483e5c89a51,af75ed91-dd61-4792-9639-455afb163960,2025-02-19,2025-05-12,279.78,Paid
6bfa8778-7153-47c8-bc81-a8408034e3ff,d9ccd79e-7519-4bf3-923e-078148c24fa6,2025-07-16,2025-09-06,243.59,Late
b5d4668b-48ed-4e92-b9e9-910598a9af48,16e5d43b-ce04-4fac-81cb-668bc8bc00c8,2025-08-09,2024-10-19,462.73,Open
23d6b9be-5c77-4e4b-be07-ac7aa46a4c93,77b60888-f827-402f-b67d-ea9d82077e27,2024-10-26,2024-05-05,42.7,Paid
f07e2738-43e0-4d5a-8aba-6b11f6a6da2d,cea5c7ce-9d86-4e1f-a045-3470754c8f5c,2024-09-11,2024-10-05,167.03,Paid
f463c33d-d4aa-4db9-a668-204f0d8a6890,441b9557-b20a-4846-8a9b-6c3a713a05f5,2025-02-27,2024-09-19,213.96,Paid
f6dafa96-2e34-47c4-8289-2d8aeb1f7405,3568165a-4bc7-4220-b1bc-60f441b79172,2024-09-30,2024-08-15,192.84,Paid
8084d296-a061-42c7-93bf-0a615f6ddec0,d636a3ad-536d-457d-821c-ce3713572f8f,2025-08-14,2024-05-15,184.4,Paid
e973b831-c8b1-43fa-8c14-1e2860a71def,e764d4fb-fdc7-4418-8d93-4a161967fb4c,2025-02-12,2024-06-12,611.98,Late
ff6e2e9b-f672-43cd-afb1-9749dc12e4a1,ea40f985-f091-40ca-b92f-9cc4869e7159,2025-08-20,2025-09-03,382.52,Paid
202a1d85-4238-438d-b84c-491e916f9060,1475fad7-9352-4136-8caa-4411480aa8e1,2025-06-13,2025-06-22,79.09,Paid
692dd9f8-09c1-446b-bbed-1e5fdc846748,3eca590d-730f-457b-9c9a-42da836a4b09,2025-05-31,2025-03-31,79.42,Open
7175ff1e-66f7-4a50-9d35-166b3f30dbcb,64012598-9c30-40e1-965a-2ebb9dd8be77,2024-02-19,2024-11-17,102.55,Paid
8afe3b69-26d3-45be-a536-75da0b47b427,df7418d1-6dae-4408-9e10-b455a3da2db2,2024-07-06,2024-12-29,266.23,Paid
f1fb439a-0425-4060-8a17-56cbf0c357c5,154c1c58-d06d-43b8-b311-7c312b1c25da,2024-11-26,2025-06-26,363.65,Late
63d3160a-6297-47af-8614-390a018cc4e2,7c91f9a4-4091-4588-9e25-2bfc332650d2,2024-10-14,2025-01-25,193.58,Paid
0ed7c9e7-30e9-4904-810d-63a82318d5eb,e44c5d0c-ffb4-46ea-a704-5de798d9069e,2024-11-09,2024-07-17,22.44,Paid
5090f58e-6e6d-4034-afb8-8da04aecabc8,90ed67ef-c8cb-48b5-8829-1280c1895bd9,2024-01-07,2025-06-06,326.79,Open
7852cbe0-269a-48b4-9810-c9ee995e3dfb,df8a1ed0-6f4e-44c1-8140-64ac6be9e7f7,2024-02-11,2025-05-30,330.48,Paid
f72c9036-b2f1-4808-be04-44145743de06,8b2c4642-9d95-48af-b0ed-8e5615513ade,2024-01-26,2025-08-11,112.72,Disputed
428ad49a-0848-4a3b-a50f-fbd07004f0d1,2abf0f6a-f941-4248-bda3-e7cf01b923bc,2025-02-20,2024-06-29,88.78,Paid
a7b74fbe-6e53-48d2-b430-353703bf3124,1f05c304-8e12-457c-a696-45f42f1926ec,2024-03-17,2024-03-20,202.95,Paid
cbaf0f4c-ed77-460e-a961-ef96eb6932f1,08a18c76-57c7-4130-bbd5-e5ad287011c6,2025-06-26,2025-03-05,284.26,Paid
ec14dcac-2d85-4d3c-bdd5-4295cc3b24c2,62e35836-338c-45c3-8c8e-705f9911beeb,2025-05-19,2025-06-24,354.08,Open
30b634c9-61fa-4586-ab74-62f5dcb7758f,6c821944-76df-44ef-958d-0c9655d5ee00,2025-03-25,2024-02-27,402.56,Late
40c3b5f6-3760-4705-9dfd-4b939f544c60,0e68eaea-698f-40a0-b82f-26838a85e598,2024-08-05,2025-07-03,152.49,Paid
5fa1659d-2183-4638-a20a-9d7e3bac598d,f1e18eb9-edfb-4b52-8ea9-7ef4b98555e8,2025-04-06,2025-09-19,430.49,Open
ca188090-3ac0-4bd3-a3fa-bbb61c1b5383,6646243f-042d-4b97-8554-2cccefe658d8,2025-08-04,2024-04-30,252.77,Paid
839ab17c-e736-4e0e-985a-436807cd10b9,e6fca5f2-4bdf-40c2-8e8a-d8bb683d8cfe,2025-06-15,2025-08-15,188.26,Disputed
c6163bb2-ef55-4b0a-8eda-099ad50c4b5a,36b1b386-4919-4528-9d0b-1b0d54442871,2025-08-20,2024-09-03,155.55,Paid
3992f719-4b91-49fc-bd9e-e801a275bc3a,e2aa2852-301f-417e-aeed-fa78721d00e7,2024-06-21,2025-01-21,314.33,Open
dbfc0efc-f9ad-4d53-bfd8-aa99b493cb6f,f7a9caa6-2991-4caf-9040-726413092da3,2024-10-03,2024-08-10,213.48,Paid
a37d34b2-f86f-4bd7-8a2a-73b8431a6596,84aca4c8-fb90-4539-a105-6411c8fc02d5,2024-10-05,2025-05-29,51.95,Paid
c97e6be7-ed15-4c65-85c4-c0eea53cd02d,e2a302f3-c18d-40f5-97d5-bfff3ad8035e,2024-03-29,2024-05-18,218.02,Late
9fc49ff7-c4c6-4889-8681-00b638d454e0,7458c7aa-f9a3-4ede-b181-c86d3cd62a68,2024-10-12,2025-05-20,261.65,Paid
9e2512e3-7989-4cf2-bd56-244945ea8fe4,9fcabe30-ef29-4a1b-91ad-cc7b263419e1,2025-06-23,2024-02-01,407.37,Open
969b9b2f-2d7e-469f-a9b2-0fab663323ee,55712737-eb75-4916-9e84-72cac528442f,2025-02-26,2025-06-14,77.87,Paid
c1ddb4ba-b20a-4903-975f-56f22bbd50d2,7b1d5056-d43e-4f86-ac67-5ca227bf10d6,2025-04-03,2025-02-18,70.24,Paid
8eaf8ab6-b9e8-4acb-acd9-75cf428fcc0e,4f00e8a0-026a-4dbd-8727-dd0c6139bf99,2024-02-19,2024-11-20,107.19,Paid
ad0d0216-ed53-49e6-9fd3-0037a243a723,42dbc205-0b41-4de2-a4b0-d4f11de22f6f,2024-11-20,2024-06-01,426.99,Paid
82ad0e96-ca83-4b71-8259-3d3faa6e15b9,ac80c8c4-d0e5-401c-8e64-e4e75d3a68fa,2024-01-08,2024-11-13,182.53,Paid
8fda043d-1e20-4239-927f-7c8faea4cd35,a3747998-1f9e-45c2-aa3b-615db516236a,2024-04-07,2024-07-09,195.4,Paid
be14f0d4-d4da-4a22-aad5-46af811ead63,32e9b2fc-e419-4dc4-8c4a-83e73cc0c0c6,2024-12-08,2025-07-31,195.22,Paid
86464e49-4dd6-4abf-b666-24b0dedfffca,b5ef9ddc-077d-499d-9863-257b81c900a5,2024-01-12,2024-04-12,175.8,Paid
f3bd79eb-ca11-4e9d-bcf4-57b5a4388499,274acec4-1bbb-4d59-9d9e-a13279933542,2025-03-23,2025-09-03,313.75,Paid
602e44b5-8f01-4033-a378-088ded8e2e87,52c1939d-7208-49af-8b7b-5363fb7989e8,2024-09-30,2025-09-11,35.84,Paid
b4203964-12d9-4acf-be5c-94ab1b10170d,ec2c1b83-87b2-456c-aac2-d22b9ee4ea19,2025-02-09,2025-04-30,142.28,Open
db43ef46-b78b-4632-b18a-3ca99081a141,903caccb-daf7-4c81-ade1-dafb747e4f96,2024-03-29,2024-09-07,26.45,Paid
5579dabd-500d-466c-8192-466f2de632ff,1475fad7-9352-4136-8caa-4411480aa8e1,2024-07-28,2024-09-11,166.99,Disputed
be5c511f-9f8d-4d02-b392-bccefcaa4a80,d7f80683-1b79-4828-8d4a-93093ba87ea8,2024-04-22,2024-09-18,151.96,Paid
6989dafb-c74c-4b7b-a3e5-474ce9616175,0f906614-006b-44a1-8e20-82e2e9dddb0d,2024-06-02,2025-08-17,251.73,Paid
9b76219e-d5bf-4a5c-b0e8-7fc6639805d5,4cfba1ab-134b-4b62-a365-5c372ca92d0b,2025-06-17,2024-03-05,161.82,Paid
3c379315-3306-4f73-89d1-d5dfaa33230d,03f937a9-fb03-49c8-92f0-51692276155b,2025-04-09,2025-06-02,164.81,Late
90eeaa1f-0171-42ee-ba91-a4806f4064b6,8b92b233-d3bc-40bb-92a0-688d0d5808ea,2025-08-03,2024-01-28,87.05,Late
8372e839-6332-4ef6-84d2-174c2758a694,d5ecce1d-8aa1-4f40-8e67-22d4e6322d18,2025-07-31,2024-05-02,245.91,Paid
fe8529bf-f161-4124-81aa-59cc8dd70d0e,7bb6eaef-724e-4d6c-83ea-c81c16e90298,2024-06-07,2024-04-15,402.06,Paid
985f065c-605a-4da2-89c1-7e9b18a79dc7,924c2242-0c35-4a58-871f-eb7c16f70584,2025-07-15,2024-09-11,612.05,Late
78ec4096-2787-493a-b11a-f87ff02c6849,b801422d-206c-4f8c-9456-f0742ef4d6c9,2025-05-08,2025-07-02,188.24,Paid
4e399fec-e65b-4e27-9d89-d62d5a286597,91910739-1ae8-4079-a9e9-9bced2a60414,2025-06-21,2024-07-16,119.68,Open
174adfc7-1c9b-4732-89b4-01130471ff0a,d9203c07-e3a8-4cf8-b1d2-d8d471c7e24a,2024-05-06,2024-02-25,483.79,Paid
6cd0013d-f12f-4f68-a31a-067e54e556d1,885ba26c-db74-45b2-a93b-fd1a27dad271,2025-08-11,2024-11-22,314.51,Paid
78876953-d58d-4cf3-8d62-05e7b98116c2,e589fbbe-ad26-4e31-b6ee-6083b0ec9b84,2024-03-16,2025-06-25,149.94,Paid
636376dd-0b38-4bb2-96af-650f04e302f4,bab81c87-2d5a-4849-b6d9-c76f342ab456,2025-06-21,2024-08-22,329.11,Paid
8dde533e-343b-4eb9-96eb-6ea8d0b055eb,3fc3a117-f0fb-4a82-a445-685794a92e86,2024-10-22,2025-04-27,98.64,Paid
d09d48e0-eead-4c15-b2ec-5705ecf9feec,798b876d-0ef5-4839-a43f-48b5ec8ec65f,2025-03-20,2025-03-15,415.62,Open
4cfeaeda-0724-4942-9b71-c8c5c357f7fc,87b43124-f4f4-4cd0-a108-2e8fe9d5827b,2025-01-25,2025-01-23,251.53,Paid
1f6d22f7-0382-44a7-b9ed-664a7742cad0,d523ce55-4d5e-46fc-9fa0-3345a2a4a856,2024-10-04,2024-12-06,99.02,Late
da6ced5c-0ff8-46ad-b8a3-bab8fb35a449,d636a3ad-536d-457d-821c-ce3713572f8f,2024-07-19,2024-05-02,200.96,Paid
882ae6a6-7e2d-4851-82cc-24799f3e3a5e,4838f6d0-9c2f-42e4-b27b-a79350358c07,2025-07-05,2025-03-20,42.76,Paid
bd20478f-44d3-43a6-a9ef-96e23a461780,0c23cfcf-a8f1-44de-898f-dbb74a561af4,2025-04-13,2025-07-09,106.57,Open
f2c3b74d-6477-4e28-bc51-ee5dd12a1219,e7a9a25e-4adc-4e03-b433-ad3e0649be1f,2025-03-30,2024-05-25,269.38,Open
9f30f693-e3bf-4b4c-8863-5ed2b4dbd6c9,8d00ac1f-c7f4-4da6-b4cc-3e8c87f9994a,2025-06-10,2025-01-29,418.18,Late
c571eca7-dbe9-4c05-9c9e-857a6626c077,05d22519-046a-4c17-839c-65336f01224d,2024-09-13,2024-03-28,336.56,Open
501a9007-0516-4487-8120-8531c9f4f534,b4ca14b2-8acc-4372-8553-cf05baf84fb0,2025-02-20,2025-02-23,121.28,Paid
ac2fb2e6-f685-4243-837d-f9436fa7c029,d2f55bc8-6429-4d09-907d-f2ccbb97bd0c,2024-09-26,2024-04-02,76.3,Paid
8aaea784-63ff-4265-b1bf-f7fe64bfcf11,aa38a45e-1118-4380-838a-37644e509a05,2024-01-26,2024-10-19,172.19,Late
7afb3f98-121f-40e8-aecc-f2caf352100d,c61f2180-7af0-4841-9cf3-e66d3a29eaef,2024-12-21,2025-09-23,340.81,Paid
14328a76-c0f5-40fc-af24-c3698d53b0b6,2092f9a0-f42e-485f-bb58-481f569cef89,2024-04-20,2024-03-02,58.91,Paid
cfc5df4b-f4aa-4fa3-915f-43aedd6b376f,b67098bd-e159-4c32-94fb-79f261e77b51,2025-07-24,2024-10-27,42.04,Disputed
5fc92cd0-34da-4ff6-878c-723b4027c764,88e9f64a-6b91-42e6-aab3-e51a42be7c17,2024-10-06,2024-07-02,192.26,Disputed
a64d7c48-b513-4a8e-9247-60815b662385,8009d64b-684e-41a1-96ee-78062770a0de,2024-09-08,2024-03-15,41.37,Paid
3ec59857-209e-43a3-b25b-0042303f265c,43d70edb-fb7d-4e8f-9568-7ba18c1816a3,2024-01-28,2024-05-10,160.78,Late
58154217-6f49-4e00-9df8-50140f1b0c67,2d35f100-a9b8-4248-bca5-dd14a5a959cd,2025-05-02,2024-03-02,257.82,Paid
f57480d2-733f-4cf2-9c77-eb7d36dc974a,8e0d6bf2-dc25-438d-87c6-d8644c90f31d,2025-08-21,2024-07-12,596.08,Paid
49b5b971-75e0-43b8-99ea-e1cc8cd45cb1,c04d08bc-5a70-4bea-bac5-98c123977e78,2024-10-10,2024-07-07,410.46,Paid
7a5577c5-ece3-4db7-b556-0b16a8125635,0597df6f-b293-4c32-acf4-c51b138484c9,2024-01-19,2025-09-10,67.97,Open
b5d2e538-ea54-4dd2-b18d-45c805c4b269,609862ad-60a3-4952-9611-96bdee983dce,2025-06-17,2025-07-10,85.28,Open
1df5e0c9-e81a-4fc9-8f86-f8b65eda9762,f55d61af-f6b4-43ae-a41a-59b83cc3a3e0,2024-06-23,2024-02-23,167.65,Paid
3fa4eaf7-dc05-4832-83f1-6f6787ead37a,4dee01c8-dcf4-4a13-ae96-4790cf0f4b3b,2025-08-29,2024-12-27,40.47,Open
59d316a4-166b-49c6-a5d5-6b07442501f6,bca87ac2-4854-4cb1-ac98-b39dbb422366,2025-02-19,2025-04-30,515.23,Paid
873bf570-cb96-40a0-8284-491ff0efc4e1,a8cfc9ee-f60d-40af-8111-a6c7a143cfad,2025-07-19,2025-01-12,175.02,Open
09b12492-98dc-41e8-87bb-a4dfa7705fe1,f7a9caa6-2991-4caf-9040-726413092da3,2025-07-10,2025-05-10,31.62,Paid
911444b4-06a9-4a75-ac85-3281a8ddf6db,1475fad7-9352-4136-8caa-4411480aa8e1,2024-02-20,2024-09-08,126.74,Open
3c536527-02b3-4719-a5d1-69cd79bfa897,10120386-97f2-4d00-a507-e4a5f32e52db,2025-03-21,2025-09-30,96.61,Open
9ef1503e-6039-481e-8851-5e66f64480c9,fbf0725e-93be-434d-b011-9397c16105c9,2025-07-23,2025-01-25,126.57,Open
2c18a680-5beb-48cd-a5d8-244fe686ac60,7c0e679c-958b-4cdd-9f2a-3cad325419ff,2024-06-11,2024-07-30,277.18,Open
6cff2b60-ea4e-4aff-9bbd-08d6a5498f76,ce8e3b2b-3619-4eaf-aa55-e31adc8bcd45,2025-09-06,2024-12-05,99.44,Disputed
b6252285-85c1-4f3f-abda-bf42f5bcb535,7100cb98-de7f-41a5-b4ba-8c4d78d269b9,2024-05-09,2024-05-18,93.52,Late
4d660e61-7088-406f-83b3-eea136024478,6bd77875-1a78-425d-a36b-6889020ba5d1,2024-02-11,2024-07-04,54.41,Open
96e71380-57be-4cc9-ae88-3564c6069087,f27e5d93-7ed1-4962-b799-a380abaf7c61,2024-11-30,2024-08-06,294.45,Paid
ff0c5891-97bf-4187-82d6-47e5e2b16c38,d556b41c-4073-44c4-a8eb-45a7cc37fcc4,2024-12-07,2025-05-15,184.8,Paid
be125f7a-423a-4f8b-b10e-a54e5e8ed2ac,1b18eb7f-4de5-4614-afcb-d963ed48d161,2025-04-14,2024-03-16,274.13,Paid
8b66e8a9-238c-4fe3-8081-460ba714c79d,d50d7242-5d1d-4dc9-ba71-4ea66d35ae51,2025-04-03,2025-03-17,45.11,Paid
1c1257b3-fc70-46df-8e11-d3ce50c250e8,ca1b42cd-407c-41b0-9b86-2ccfa3e576a7,2025-04-10,2025-05-12,198.04,Paid
fddeb1aa-66da-4e16-acc4-6d7e9ece3c2b,2980afcd-bc5c-42ce-9eb5-69d7ef9d6524,2024-08-17,2024-10-03,248.53,Paid
82c661db-e3f3-4e21-94cb-1e62633b7cac,ed388bd1-2f56-4602-ad91-12f219336b4c,2024-06-06,2024-06-18,49.01,Open
07b0b0a9-acda-4913-8441-981045c65d0c,a1434f83-c029-4a19-81c9-c0af9075521f,2024-09-06,2025-09-23,361.96,Paid
31ba7f8b-37e6-435f-bfc8-33ba81fe4793,4d5c70ef-1fae-428f-8035-2138bbf8a951,2024-10-19,2025-07-30,369.21,Paid
a0244afe-bc71-4f24-84b0-e2970ebf7122,250e7aec-1d83-481d-a3ab-663f96b5de13,2025-04-15,2024-01-16,228.58,Open
f1c8e28d-b4f0-4c55-9fdb-7bf7045e16f0,a912d7c0-ebbc-46a7-8946-f54f908f1313,2025-02-13,2024-08-11,722.51,Paid
ac613c00-1f97-4de9-a3c8-040d612191b7,83573040-59de-4645-8cc9-69108f54f995,2025-09-03,2024-04-08,177.72,Paid
78b03fb9-0499-4dba-b757-b9880a4cc2ec,df7418d1-6dae-4408-9e10-b455a3da2db2,2024-02-02,2024-08-23,120.18,Late
f7d359b0-a1f5-4589-adbd-441c5a4f3e90,42a8bfba-adab-490d-8eae-04139b48c6ea,2024-05-02,2024-07-24,69.35,Late
19450572-8018-4453-b5e9-26dba37acd33,e210d82b-791d-4ff5-9686-ade18963fe39,2025-01-05,2024-09-14,85.33,Late
35fb53c3-97cf-4719-a391-278341944765,287fd19a-8edf-47d0-9d24-96bc205ce542,2025-04-17,2024-09-06,392.94,Open
d90347c5-73ae-448d-b716-d403f52da50c,5b0904b3-2ab7-436d-8ce8-7a42dd3126c5,2025-08-07,2024-06-19,98.43,Paid
9e0c238e-7d56-48f3-9cea-54d3bf59d2b1,0ead9999-0eab-4da2-bb1a-cb0026e74095,2024-03-18,2024-07-15,215.11,Open
a68ce039-1ab8-4a3b-bad1-1eee55703d8b,f586ac79-3baf-4847-83af-e4ffefb012f3,2025-07-24,2024-07-28,213.75,Paid
e6813a54-c313-471e-bb3e-248b7a3f3279,a8148461-a7aa-4e2b-b4de-9634c307e444,2024-01-21,2025-04-26,372.84,Open
0080d0d5-08a3-4e08-82d5-65d5df93b744,37e0785b-3ddc-496e-84e8-42c9fc930068,2025-05-05,2025-07-27,261.99,Paid
243ee0ef-1115-42a0-983e-2e121d5ae37b,8e1ead7f-2ee7-438e-99df-366851205df4,2024-12-13,2024-07-19,128.71,Paid
7465c6f4-e84f-4509-a0ff-4c02d320c9da,f5981f5a-030d-4e9a-b5ef-497eae9f8dd6,2024-11-05,2024-09-06,151.53,Open
1ea8c089-a494-4cf0-812f-f9d0595ac66b,8920ceba-7766-4642-bf16-ac0dd005ec5f,2025-04-10,2024-11-22,43.43,Paid
460ea60a-5dda-4b07-94b6-84ebfbd1a5d5,cc659c0d-ea17-4bfe-ab93-7a63055679cb,2024-09-20,2024-11-26,232.07,Late
82aac838-579c-4f5e-bce2-177e8c70e8b8,a269e0ec-ddbb-40b1-aa93-d3a5693e155a,2025-03-13,2024-09-20,150.61,Open
1454cf94-8a36-48b5-acf6-7c4b38e9775f,aac90cd5-6e92-4610-a3c0-9f6e2d820125,2025-01-03,2025-05-13,155.77,Open
780d12b0-4679-4a56-a212-83874e030e79,9402cc17-7b5d-4c20-bf3b-7974c37dcceb,2024-09-06,2024-02-15,46.41,Paid
e77829cd-e2b2-4a20-acca-e4d82c06651a,7f0b8a93-3b3f-4d98-a8f3-712d21648794,2025-01-22,2025-10-06,94.19,Paid
e78a330d-39bd-40ed-ad78-eb14273aaee4,6fb9a7c5-5b5a-4d10-a7f9-c5ccfb59d24d,2024-09-04,2024-06-26,125.0,Paid
7e22e06a-2f85-4bec-81c7-65f3e9a35e6e,12e6791d-0339-45f5-a321-41d23b7a1738,2024-01-31,2024-10-11,185.06,Late
3916ce6e-6799-4e77-a5c4-493c7c06a380,9e1a80c2-ec56-4c79-b2fd-6ea941b2cb8b,2025-03-10,2024-02-25,49.37,Open
0c15b568-9883-4288-9562-551fad70cf3e,6fda61fb-0d2b-439f-9969-a4b7c9555fae,2025-05-18,2024-03-25,55.04,Open
88608221-33d0-468b-9477-71e67270bfd6,7766ac2c-3651-47ba-b1f3-403b765e4b16,2025-09-01,2024-07-16,145.4,Paid
fb59e7ef-a425-45cc-bfc3-9749a8b78b54,d4061d50-594a-4d0c-9090-d85db877b587,2024-07-24,2024-04-20,161.43,Open
b0edcebd-bdf3-4291-9c3e-28b905a58bc8,216b1a8d-2713-40b5-92f0-d8f5577d3897,2024-12-08,2025-08-27,246.25,Paid
7682946f-18b6-4d62-939f-b45bd6a62eb0,bb9f3712-7c08-4929-92c3-b70ab3fa167c,2025-01-05,2024-02-15,374.12,Open
